"","Q5","Q6","Q7_1","Q7_2","Q7_3","Q7_4","Q7_5","Q7_6","Q8_1","Q8_2","Q8_3","Q8_4","Q8_5","Q8_7","Q8_8","Q8_9","Q8_10","Q9_1","Q9_2","Q9_3","Q9_4","Q9_5","Q9_6","Q9_7","Q9_8","Q9_9","Q9_10","Q9_11","Q9_12","Q9_13","Q10_1","Q10_2","Q10_3","Q10_4","Q10_5","Q10_6","Q10_7","Q10_8","Q10_9","Q10_10","Q10_11","Q10_12","Q10_13","Q10_14","Q10_15","Q11_1","Q11_2","Q11_3","Q11_4","Q11_5","Q11_6","Q11_11","Q11_12","Q11_7","Q11_8","Q11_9","Q11_10","Q15_1","Q15_2","Q15_3","Q15_4","Q15_5","Q15_6","Q15_7","Q15_8","Q15_9","Q15_10","Q15_11","Q15_12","Q15_13","Q15_14","Q15_15","Q15_16","Q15_17","Q15_18","Q15_19","Q15_20","Q15_21","Q15_22","Q15_23","Q16","Q17","Q18","Q19","Q20","Q22","Q23","Q26","Q28","currency","tot_spent_usd","spent_mon","spent_ord"
"438","7","5","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1",20,"2","12","10","3","3","4","9","MXN",2.45,1,"5+"
"439","4","2","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2",32,"3","8","6","7","4","1","6","EUR",0.9243,1,"5+"
"440","4","2","0","1","0","1","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1",60,"3","7","5","4","4","8","6","EUR",33.93,1,"<5"
"441","2","2","0","1","0","0","1","0","0","0","0","0","0","1","1","1","0","1","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","2",35,"3","13","12","4","3","5","10","RUB",4.2,1,"5+"
"442","6","3","0","1","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","0","0","1","0","2",26,"3","9","7","1","5","3","7","USD",0.99,1,"5+"
"443","8","6","0","1","0","1","1","0","1","0","0","1","1","0","1","1","0","1","0","1","0","1","1","1","0","1","0","1","1","0","0","0","1","0","0","0","1","0","0","0","0","1","1","1","0","0","0","0","0","1","1","1","1","1","0","1","0","1","1","1","1","1","1","0","1","0","1","0","1","0","0","0","1","1","1","1","1","1","1","0","1",41,"3","13","12","4","3","1","10","RUB",5.6,1,"0"
"444","6","2","0","0","1","1","1","0","1","0","0","1","1","0","1","1","0","1","0","1","0","1","0","1","1","1","0","1","0","0","1","0","0","1","1","0","1","0","0","0","1","1","1","1","0","0","0","1","0","0","1","0","0","1","1","0","0","1","0","1","0","0","1","1","1","0","1","1","1","1","0","0","1","0","0","1","1","0","1","0","2",29,"3","13","12","4","3","1","10","RUB",0.154,1,"<5"
"445","3","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",67,"3","11","9","1","3","2","8","JPY",0,0,"5+"
"446","5","3","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",45,"3","7","5","4","5","1","6","EUR",4.68,1,"<1"
"447","4","2","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1",42,"3","13","12","4","3","1","10","RUB",1.4,1,"<5"
"448","4","2","0","0","0","1","1","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2",40,"3","8","6","4","4","2","6","EUR",0,0,"<1"
"449","5","2","0","1","0","1","1","0","1","0","0","1","0","1","0","0","0","1","0","1","0","0","1","0","1","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1","0","1","0","0","1","0","0","1","0","0","0","1","1","1","1","1","0","1","1","0","0","1","1","0","0","0","1","0","1","0","2",29,"3","6","4","1","5","1","5","RMB",1.5,1,"<5"
"450","7","2","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",16,"1","8","6","7","2","4","6","EUR",11.7,1,"<5"
"451","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","2",55,"4","3","2","7","6","3","2","BRL",0.8982,1,"5+"
"452","6","2","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","1","0","1","1","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1","0","0","1","1","1","0","0","2",32,"2","5","3","7","2","1","4","CAD",7.9,1,"<5"
"453","6","3","0","0","0","1","1","0","0","0","0","0","1","1","0","1","0","1","0","0","0","1","1","0","1","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","1","0","0","1","0","1","0","0","2",37,"2","10","8","4","3","2","6","EUR",4.6683,1,"5+"
"454","4","2","0","0","1","1","1","0","0","0","0","0","1","0","0","1","0","1","0","0","0","1","1","0","0","0","1","1","0","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","1","0","1","1","0","0","1","1","0","1","0","1","0","0","2",18,"2","3","2","7","1","4","2","USD",5,1,"<5"
"455","2","1","0","1","0","0","1","0","0","0","0","1","0","1","1","1","0","1","1","0","0","1","1","1","1","0","1","1","1","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1",48,"1","13","12","6","4","9","10","USD",2,1,"<5"
"456","6","3","0","1","1","0","1","0","0","0","0","0","1","1","0","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","1","1","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","2",40,"3","4","14","4","6","5","3","GBP",1.3365,1,"5+"
"457","8","6","0","1","0","1","1","0","1","0","0","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","0","0","1","1","0","0","0","1","1","0","0","0","1","0","0","1","1","1","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1",37,"3","13","12","4","7","1","10","RUB",25.2,1,"0"
"458","7","3","0","1","1","1","1","0","0","0","1","0","0","1","0","0","1","1","1","0","0","1","1","0","0","0","0","1","0","0","1","1","1","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","1","0","1","1","0","1","1","1","0","1","0","1",37,"2","12","10","4","5","3","9","MXN",1.47,1,"<5"
"459","5","2","0","1","0","0","1","0","0","0","1","1","0","0","0","1","0","1","0","1","0","1","1","1","0","1","1","0","0","0","0","1","1","0","0","0","1","0","0","1","0","0","1","1","0","0","0","0","0","1","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","1","0","1",40,"3","12","10","3","4","1","9","MXN",2.205,1,"<1"
"460","6","2","0","0","1","1","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2",20,"2","9","7","1","6","4","7","INR",1.95,1,"5+"
"461","6","3","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","1","0","2",33,"6","15","13","4","4","1","6","EUR",0.8775,1,"0"
"462","4","2","0","1","0","1","1","0","1","0","0","1","1","1","1","0","0","1","0","0","0","1","1","1","1","1","1","1","0","0","1","0","1","0","0","0","1","1","0","0","1","1","1","0","0","0","1","0","0","0","1","0","1","1","0","1","0","0","0","0","0","1","0","1","0","0","0","1","1","1","1","0","1","1","0","1","1","0","0","0","2",24,"2","5","3","4","5","3","4","CAD",3.9421,1,"5+"
"463","2","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","1","1","0","1","0","1","0","1","0","0","0","1","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1",60,"3","12","10","3","7","3","9","USD",45,1,"<5"
"464","6","3","0","0","1","1","1","0","1","0","0","1","0","1","1","1","0","1","0","0","0","1","1","0","1","1","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","1","1","0","0","1","1","1","1","0","1","0","1","0","1","1","1","1","0","1",42,"1","8","6","4","4","1","6","EUR",5.8383,1,"<5"
"465","4","1","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","2",16,"1","15","13","4","2","4","6","EUR",1.17,1,"5+"
"466","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","1","0","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","2",34,"3","13","12","4","3","9","10","RUB",3.5,1,"<5"
"467","6","3","1","0","1","1","1","0","1","0","0","1","1","1","1","0","0","1","0","0","1","1","1","0","1","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","0","0","1","0","0","0","0","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","1","1","0","1","0","0","0","0","1","0","2",16,"2","14","11","1","2","4","11","KRW",2.52,1,"5+"
"468","6","2","0","1","0","1","1","0","1","0","0","1","0","1","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","1","1","1","0","0","0","1","0","0","0","1","0","0","0","2",36,"3","6","4","1","5","1","5","RMB",9,1,"0"
"469","6","3","0","1","0","1","1","0","0","0","1","0","0","1","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","1","0","1","0","1","0","1",33,"3","6","4","1","6","1","5","CNY",12,1,"5+"
"470","6","2","0","1","1","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","1","1","0","1","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","1","1","1","0","0","1",32,"3","11","9","1","7","1","8","JPY",15.3,1,"5+"
"471","6","2","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","2",39,"3","15","13","3","5","3","6","EUR",0.9243,1,"5+"
"472","4","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2",42,"3","5","3","4","5","2","4","CAD",3.95,1,"<1"
"473","5","5","1","1","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1",30,"3","6","4","1","3","1","5","RMB",0.75,1,"<5"
"474","4","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1",74,"3","2","1","4","4","8","1","AUD",7.2,1,"<1"
"475","3","1","0","1","1","1","1","0","1","0","0","1","1","1","0","0","0","1","0","1","0","1","0","1","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","1","1","1","0","0","0","0","0","1","0","0","0","0","2",34,"3","5","3","4","5","1","4","CAD",1.5721,1,"<5"
"476","7","4","0","0","1","1","1","0","1","0","0","1","1","0","1","1","0","1","0","1","0","1","1","1","1","0","0","0","0","0","0","0","1","1","0","1","0","1","0","1","0","0","1","0","0","0","0","1","0","0","0","1","0","1","1","1","0","1","0","0","1","0","1","1","1","0","1","0","1","0","0","0","1","1","1","1","1","1","1","0","1",32,"3","6","4","1","5","1","5","CNY",2.25,1,"<5"
"477","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","1","0","0","0","1",33,"1","7","5","4","6","1","6","EUR",0,0,"<1"
"478","7","2","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","1","1","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",17,"3","11","3","7","2","4","8","JPY",0,0,"5+"
"479","2","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","1","0","2",26,"2","14","3","1","5","1","4","CAD",7.8921,1,"<5"
"480","6","2","0","1","0","1","1","0","1","0","0","0","1","1","0","1","0","0","0","0","0","1","1","0","1","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1",24,"2","16","16","2","5","4","12","USD",2,1,"<1"
"481","7","2","0","1","0","1","0","0","1","0","1","1","0","1","1","1","0","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1",23,"2","9","7","1","5","4","7","INR",6.5,1,"<5"
"482","5","4","0","1","0","1","1","0","0","0","0","1","0","0","1","0","0","1","0","0","0","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","2",22,"2","13","12","1","3","4","10","RUB",2.8,1,"5+"
"483","7","4","0","0","1","1","1","0","1","1","1","1","0","1","1","1","0","0","1","1","0","1","1","1","0","0","0","1","0","0","1","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","1","0","1","1","1","0","1","1","1","0","1","0","0","0","1","0","1","1","1","0","1","0","1",28,"3","6","4","1","5","1","5","CNY",0.9,1,"<1"
"484","5","2","0","1","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",50,"3","7","5","4","5","1","6","EUR",0,0,"5+"
"485","6","2","0","1","1","1","1","0","0","1","0","1","1","0","1","0","0","0","0","1","1","1","0","1","1","1","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","1","1","1","1","0","0","0","1","0","0","0","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1",17,"2","6","4","1","3","6","5","RMB",1.5,1,"<5"
"486","8","3","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","1","1","0","0","0","1","0","1","1","0","0","1","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","0","0","0","1","0","1","0","0","0","1","0","1","1","0","0","1","0","1",22,"2","3","2","4","5","1","2","USD",4,1,"0"
"487","6","2","0","1","0","0","1","0","1","0","0","0","0","0","0","1","0","1","1","0","0","0","1","1","0","0","1","1","1","0","1","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1",29,"3","3","2","1","3","2","2","BRL",9,1,"5+"
"488","1","1","0","1","1","1","1","0","1","1","0","1","1","1","1","0","0","0","1","1","0","1","0","1","0","0","1","0","1","0","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1",20,"2","9","7","1","5","4","7","INR",0,0,"<1"
